"video_id","titulo","canal","pais_id","fecha_publicacion","fecha_snapshot","vistas","likes","comentarios","duracion_min","categoria_id"
"g1-46Nu3HxQ","A$AP ROCKY - HELICOPTER (Official Video)","ASAPROCKYUPTOWN",2,"2026-01-12","2026-01-14",2123147,165208,9904,"3.13",10
"cXap8TmSxuA","YA SALIÓ HYTALE!!! - Mi Primera Vez","Bobicraft",2,"2026-01-13","2026-01-14",249650,22703,2484,"23.85",20
"6Y1sQPyhz5s","Deadpool: The Merc with a Mouth | Character Reveal | Marvel Rivals","Marvel Rivals",2,"2026-01-13","2026-01-14",1224918,94435,4444,"2.4",20
"A0eG3XAGe24","Paleta Dame Paleta (Feat Dj Jhonatan Peru)","El Rey Del Mixtape - Topic",2,"2026-01-07","2026-01-14",478235,8123,0,"1.52",10
"_Gvh8zCoe_o","🚤 DOS PAYASOS ABANDONADOS EN UNA BARCA EN MEDIO DE LA NADA | Raft #1","Auron",2,"2026-01-13","2026-01-14",183092,13274,318,"83.75",20
"T3RCNVAWwPU","""No Fue Un Error"" 🖤🔥 | Bachata Romántica Intensa (Official Video)","Fusión Latina 2025",2,"2026-01-05","2026-01-14",133506,633,7,"5.2",22
"9to4xLOE6bM","NUNCA JUEGUES ESTE JUEGO DE GATITOS EN ROBLOX | JONDRES GC","Jondres Gc",2,"2026-01-13","2026-01-14",93276,6526,625,"26",24
"6IuX_vTJuR0","Katteyes, Doble P, Big One - Favorita del Ghetto | CROSSOVER #12","Big One",3,"2026-01-14","2026-01-14",34715,6186,688,"2.58",10
"smvJ5z_kE3A","VENGADORES: DOOMSDAY Tráiler Teaser 4 Oficial Español (2026) Fantastic 4, Wakandans","Trailers In Spanish",3,"2026-01-13","2026-01-14",151067,813,43,"1.38",1
"B7w4mj9r3Xw","24 HORAS siendo BEBÉS TRILLIZAS en Brookhaven Roblox con Kira y Mandarina","Lyna",3,"2026-01-13","2026-01-14",294625,5520,472,"17.82",20
"nPYNpra2xcM","Feid, ATL Jacob - LUNA (LETRA)","FlowVerso",3,"2026-01-12","2026-01-14",231496,247,0,"3.25",10
"9WrCwE9uJRo","FANTÁSTICO trailer final confirma caída 616 en Avengers Doomsday, equipos y trailer CONTEO final","Pelicomic",3,"2026-01-13","2026-01-14",181246,11940,628,"15.67",24
"kcQPLzQQkYQ","Apocalipsis Hytale Mi primera Vez #1","VEGETTA777",3,"2026-01-13","2026-01-14",945887,179160,4848,"45.58",20
"BbvRwCRuJSM","Bonita Bonita","4AMTapes - Topic",3,"2026-01-13","2026-01-14",57380,1914,19,"4.58",10
"06cOqYbsbIQ","MONARCH: Legado de Monstruos Temporada 2 Tráiler Español Latino (2026) Subtitulado","ONE Media Español",3,"2026-01-13","2026-01-14",87133,4369,380,"1.78",1
"9UoLCDi7q5o","🥪ADMIN🥪ABUSE🥪ME🥪PASO🥪FNAF🥪THE🥪MIMIC🥪COMPLETO🥪","ElAbrahaham",3,"2026-01-14","2026-01-14",2093902,59292,494,"366.97",24
"frtp1MZF_G0","Romeo Santos - Necio (Letra/Lyrics)","Crixara",3,"2026-01-11","2026-01-14",578239,747,4,"4.42",10
"Qklrv06Rooo","TODAS LAS PISTAS DE AVENGERS DOOMSDAY APUNTAN A ESTO","Cámara en Mano",3,"2026-01-13","2026-01-14",22167,2878,102,"10.32",1
"lSX_39WipbE","Mis Amigos Dividieron la ISLA por la MITAD en Minecraft!","Dagar",3,"2026-01-13","2026-01-14",468411,7833,431,"25",20
"Vu4jcFWMIAM","Shakira - Antología (Letra/Lyrics)","Café y Vinilos",3,"2026-01-13","2026-01-14",40171,88,8,"4.25",10
"0EjANervCi0","¡NO SON TEASERS, SON PISTAS! ¡4º TEASER DE AVENGERS DOOMSDAY!","De todo un Paco",3,"2026-01-13","2026-01-14",31110,2680,122,"4.85",24
"nQeWsExR5LM","Trabajé en un Supermercado con Clientes ATERRADORES 💀","RobleisIUTU",3,"2026-01-12","2026-01-14",376849,17720,576,"83.6",20
"TDJwGZi-xnY","""LA PLENA"" W Sound 05 - Beéle, Westcol, Ovy On The Drums, W Sound (Lyrics)","Chivateando x world",3,"2026-01-11","2026-01-14",250238,234,4,"2.52",22
"WsYsNoNjbaw","Character Trailer - ""Columbina: To Where She Flies"" | Genshin Impact #GenshinImpact #Columbina","Genshin Impact",3,"2026-01-13","2026-01-14",908067,135010,7025,"3.8",20
"WRxjr50enh0","STEAL A BRAINROT GIVEAWAY LIVE | STEAL A BRAINROT FREE SECRETS + FREE BRAINROT GODS","Fridonic",3,"2026-01-13","2026-01-14",653653,3998,8,"0.63",20
"5M8ZKOgK1LQ","La Quinta Estación - El Sol No Regresa (Letra)","RIXELUS",3,"2026-01-06","2026-01-14",69001,128,0,"3.82",10
"2FoVETnFodg","¿Y esa CUENTA ATRÁS? ⏱️ Los 4F en el nuevo TEASER de AVENGERS DOOMSDAY | Reacción y Opinión","La botella de Kandor",3,"2026-01-13","2026-01-14",19327,1896,137,"13.25",1
"6jpEKYQJsYA","APOCALIPSIS HYTALE | Leprechaun Vegetta! #2","Willyrex Minecraft",3,"2026-01-13","2026-01-14",179240,37058,717,"46.22",20
"mvCsymszbeA","Mejor me Voy - Karly B (Video Oficial)","Karly B 🎵",3,"2026-01-12","2026-01-14",335581,11024,2925,"3.28",10
"rF09C9zXnfs","ONE PIECE: Temporada 2 | Avance oficial | Netflix","Netflix Latinoamérica",3,"2026-01-12","2026-01-14",177607,11575,815,"1.83",24
"lCrb-Q3Cm_A","Me Hice pasar por Un BEBÉ HÁMSTER OP en Minecraft!","Awita",3,"2026-01-13","2026-01-14",148642,4675,556,"32.33",20
"FoX9In7X7Bg","Blam Blam","Smoove Dinero - Topic",3,"2026-01-10","2026-01-14",61051,628,5,"2.85",10
"ljFH0aELexY","¿ÚLTIMO? Teaser OFICIAL de AVENGERS DOOMSDAY con BLACK PANTHER, NAMOR y el GUAPO BEN.","Strip Marvel I Marvel, DC & Superhéroes",3,"2026-01-13","2026-01-14",39988,3064,258,"8.57",1
"z6WsrJCzfys","Primeras Impresiones de Hytale","ElRichMC - Minecraft & Gaming a otro nivel",3,"2026-01-13","2026-01-14",227700,18064,2257,"67.2",20
"gkY7OPBGF5A","Los Auténticos Decadentes - Loco (Tu Forma De Ser) (Letra/Lyrics)","sweetblue.",3,"2026-01-12","2026-01-14",16274,114,6,"5.23",10
"Hrb_WVVVr-I","Avengers Doomsday -Análisis Teaser Black Panther y Cuatro Fantásticos! Detalles escondidos!","De Series y Cine",3,"2026-01-13","2026-01-14",17016,1482,51,"8.3",1
"8S0JcaNksmE","This event is BS! #RandomBS","Brawl Stars",3,"2026-01-13","2026-01-14",3396138,102777,5619,"3.82",20
"z93dVBjHwXQ","Air Supply - Making Love Out Of Nothing At All (Lyrics)","Rock Chaos",3,"2026-01-12","2026-01-14",131696,504,7,"5.7",10
"e8al2A0FsU0","Caitlyn Gameplay Reveal Trailer | 2XKO","2XKO",3,"2026-01-13","2026-01-14",135782,10346,1144,"1.83",20
"8It_xZ8dFq0","ɆⱠ ₵Ⱨ₳VØ ĐɆⱠ Ø₵ⱧØ","JuegaGerman",3,"2026-01-12","2026-01-14",1252329,73890,2806,"29.15",20
"gU1dJE3NABU","Tainy, Anuel AA, Ozuna - Adicto (Letra)","Urban Heartbeat",3,"2026-01-13","2026-01-14",4875,54,0,"4.47",22
"VH0pFLcthgI","Monarch: Legacy of Monsters — Season 2 Official Teaser | Apple TV","Apple TV",3,"2026-01-13","2026-01-14",441144,21477,1534,"1.58",24
"XZ56ddeQ9hk","Nos Encontramos a PIGZILLA En Minecraft","Xiaro Juega",3,"2026-01-13","2026-01-14",206725,5774,363,"24.68",20
"oTnMYPr2PGM","Farruko  Ft. Ky-Mani Marley - Chillax(Letra)","Sonalux",3,"2026-01-08","2026-01-14",133795,239,5,"3.32",10
"vJK7Q1uHDjo","Avengers: Doomsday Teaser Trailer #4 (2026)","Rotten Tomatoes Trailers",3,"2026-01-13","2026-01-14",173407,3872,443,"1.25",1
"fIcL4W4MlZU","ESCAPA DEL CARNAVAL DEL TERROR COMPLETO (ROBLOX)","Chuy Mine",3,"2026-01-13","2026-01-14",195369,1748,188,"22.12",20
"ygyv5ePM9Lk","Beéle - Si Te Pillara (Letra/Lyrics)","Latin Paradise",3,"2026-01-12","2026-01-14",113643,185,5,"3.08",10
"lO61jSWE91U","¡SOBREVIVE al SUPER TSUNAMI DEMONIO de Brainrots en Roblox!","Neto y Flex",3,"2026-01-13","2026-01-14",185916,3032,362,"28.43",20
"w74JzRt7xUI","La Noche Mas Linda","Adalberto Santiago - Topic",3,"2025-12-29","2026-01-14",254653,3479,31,"5.7",10
"cXap8TmSxuA","YA SALIÓ HYTALE!!! - Mi Primera Vez","Bobicraft",3,"2026-01-13","2026-01-14",249650,22703,2484,"23.85",20
"NESMs14pBgM","Franco de Vita, Sin Bandera - Si La Ves (Letra)","heit",3,"2026-01-06","2026-01-14",77702,144,0,"4.15",10
"9cl2bTyNF4k","NUNCA JUEGUES ESTOS JUEGOS DE ROBLOX PROHIBIDOS 😮😈","ChuuyMine",3,"2026-01-13","2026-01-14",162524,3827,418,"26.37",20
"51dc7-p_ZgM","Ven Devorame Otra Vez","Lalo Rodríguez - Topic",3,"2026-01-07","2026-01-14",609613,4672,9,"5.13",10
"Cv6KAoV11WQ","Adios 99 NOCHES en el BOSQUE, Roblox lo ARRUINO...","SoyPato",3,"2026-01-12","2026-01-14",1074480,18753,4609,"14.28",20
"RPP5UV-ijwA","Dile A El 2k26","DJ Luc14no Antileo - Topic",3,"2026-01-11","2026-01-14",8027,131,1,"2.92",10
"ejeCySw2wAQ","AHORA! 😨🌮  ADMIN ABUSE CON ¡NUEVA MAQUINA!😈🐻 | EN VIVO🔴","Jugando Con Nachito",3,"2026-01-14","2026-01-14",740925,9069,25,"185.23",20
"a5txCF8MzgA","Santana - Corazon Espinado (feat. Mana) [Lyric Video]","Album Digs Lyrics",3,"2026-01-12","2026-01-14",82397,300,5,"4.58",10
"nPYNpra2xcM","Feid, ATL Jacob - LUNA (LETRA)","FlowVerso",4,"2026-01-12","2026-01-14",231496,247,0,"3.25",10
"smvJ5z_kE3A","VENGADORES: DOOMSDAY Tráiler Teaser 4 Oficial Español (2026) Fantastic 4, Wakandans","Trailers In Spanish",4,"2026-01-13","2026-01-14",151067,813,43,"1.38",1
"kcQPLzQQkYQ","Apocalipsis Hytale Mi primera Vez #1","VEGETTA777",4,"2026-01-13","2026-01-14",945887,179160,4848,"45.58",20
"Vu4jcFWMIAM","Shakira - Antología (Letra/Lyrics)","Café y Vinilos",4,"2026-01-13","2026-01-14",40171,88,8,"4.25",10
"9WrCwE9uJRo","FANTÁSTICO trailer final confirma caída 616 en Avengers Doomsday, equipos y trailer CONTEO final","Pelicomic",4,"2026-01-13","2026-01-14",181246,11940,628,"15.67",24
"lSX_39WipbE","Mis Amigos Dividieron la ISLA por la MITAD en Minecraft!","Dagar",4,"2026-01-13","2026-01-14",468411,7833,431,"25",20
"oTnMYPr2PGM","Farruko  Ft. Ky-Mani Marley - Chillax(Letra)","Sonalux",4,"2026-01-08","2026-01-14",133795,239,5,"3.32",10
"am6v0FCQJt0","AVENGERS: DOOMSDAY ""Wakanda / 4 Fantásticos"" Teaser Tráiler Español Latino (2026)","ONE Media Español",4,"2026-01-13","2026-01-14",182792,8911,633,"5.23",1
"9UoLCDi7q5o","🥪ADMIN🥪ABUSE🥪ME🥪PASO🥪FNAF🥪THE🥪MIMIC🥪COMPLETO🥪","ElAbrahaham",4,"2026-01-14","2026-01-14",2093902,59292,494,"366.97",24
"TDJwGZi-xnY","""LA PLENA"" W Sound 05 - Beéle, Westcol, Ovy On The Drums, W Sound (Lyrics)","Chivateando x world",4,"2026-01-11","2026-01-14",250238,234,4,"2.52",22
"Qklrv06Rooo","TODAS LAS PISTAS DE AVENGERS DOOMSDAY APUNTAN A ESTO","Cámara en Mano",4,"2026-01-13","2026-01-14",22167,2878,102,"10.32",1
"B7w4mj9r3Xw","24 HORAS siendo BEBÉS TRILLIZAS en Brookhaven Roblox con Kira y Mandarina","Lyna",4,"2026-01-13","2026-01-14",294625,5520,472,"17.82",20
"frtp1MZF_G0","Romeo Santos - Necio (Letra/Lyrics)","Crixara",4,"2026-01-11","2026-01-14",578239,747,4,"4.42",10
"0EjANervCi0","¡NO SON TEASERS, SON PISTAS! ¡4º TEASER DE AVENGERS DOOMSDAY!","De todo un Paco",4,"2026-01-13","2026-01-14",31110,2680,122,"4.85",24
"6jpEKYQJsYA","APOCALIPSIS HYTALE | Leprechaun Vegetta! #2","Willyrex Minecraft",4,"2026-01-13","2026-01-14",179240,37058,717,"46.22",20
"mvCsymszbeA","Mejor me Voy - Karly B (Video Oficial)","Karly B 🎵",4,"2026-01-12","2026-01-14",335581,11024,2925,"3.28",10
"WsYsNoNjbaw","Character Trailer - ""Columbina: To Where She Flies"" | Genshin Impact #GenshinImpact #Columbina","Genshin Impact",4,"2026-01-13","2026-01-14",908067,135010,7025,"3.8",20
"fIcL4W4MlZU","ESCAPA DEL CARNAVAL DEL TERROR COMPLETO (ROBLOX)","Chuy Mine",4,"2026-01-13","2026-01-14",195369,1748,188,"22.12",20
"qV08arDgDmg","Victor Manuelle - He Tratado (Letra/Lyrics)","ROSES",4,"2026-01-09","2026-01-14",68691,124,1,"5.03",10
"rF09C9zXnfs","ONE PIECE: Temporada 2 | Avance oficial | Netflix","Netflix Latinoamérica",4,"2026-01-12","2026-01-14",177607,11575,815,"1.83",24
"8S0JcaNksmE","This event is BS! #RandomBS","Brawl Stars",4,"2026-01-13","2026-01-14",3396138,102777,5619,"3.82",20
"Edr4WKgOw0M","Aventura - Inmortal (Letra)","King Son",4,"2026-01-10","2026-01-14",50196,46,0,"4.28",22
"ljFH0aELexY","¿ÚLTIMO? Teaser OFICIAL de AVENGERS DOOMSDAY con BLACK PANTHER, NAMOR y el GUAPO BEN.","Strip Marvel I Marvel, DC & Superhéroes",4,"2026-01-13","2026-01-14",39988,3064,258,"8.57",1
"cXap8TmSxuA","YA SALIÓ HYTALE!!! - Mi Primera Vez","Bobicraft",4,"2026-01-13","2026-01-14",249650,22703,2484,"23.85",20
"4nmg9VkxRbI","Yeison Jiménez - Aventurero | Letra en Español ","Malaver Lyrics",4,"2026-01-12","2026-01-14",13100,138,10,"3.15",10
"Hrb_WVVVr-I","Avengers Doomsday -Análisis Teaser Black Panther y Cuatro Fantásticos! Detalles escondidos!","De Series y Cine",4,"2026-01-13","2026-01-14",17016,1482,51,"8.3",1
"9cl2bTyNF4k","NUNCA JUEGUES ESTOS JUEGOS DE ROBLOX PROHIBIDOS 😮😈","ChuuyMine",4,"2026-01-13","2026-01-14",162524,3827,418,"26.37",20
"YLnIDWlPeMc","GOZALO - ARIIS (Lyrics)","Pizza Music",4,"2026-01-07","2026-01-14",312977,3327,126,"1.9",10
"2FoVETnFodg","¿Y esa CUENTA ATRÁS? ⏱️ Los 4F en el nuevo TEASER de AVENGERS DOOMSDAY | Reacción y Opinión","La botella de Kandor",4,"2026-01-13","2026-01-14",19327,1896,137,"13.25",1
"lCrb-Q3Cm_A","Me Hice pasar por Un BEBÉ HÁMSTER OP en Minecraft!","Awita",4,"2026-01-13","2026-01-14",148642,4674,556,"32.33",20
"BbvRwCRuJSM","Bonita Bonita","4AMTapes - Topic",4,"2026-01-13","2026-01-14",57380,1914,19,"4.58",10
"lO61jSWE91U","¡SOBREVIVE al SUPER TSUNAMI DEMONIO de Brainrots en Roblox!","Neto y Flex",4,"2026-01-13","2026-01-14",185916,3032,362,"28.43",20
"loH9rSjron8","Yeison Jiménez - Aventurero (Letra)","Keller Lyrics",4,"2026-01-11","2026-01-14",665349,3436,193,"3.2",10
"k3hwJhXjOm0","Long Slide Game With Cow Elephant Gorilla Hippopotamus Tiger 3d Animal Game Funny 3d Animals","Flygame Animals",4,"2026-01-13","2026-01-14",368955,12683,186,"10.58",1
"mXGT-DcHiy0","🎵 Willie Colon - Idilio (Letra/Lyrics)","Audio Music",4,"2026-01-07","2026-01-14",27551,55,0,"5.15",10
"_Gvh8zCoe_o","🚤 DOS PAYASOS ABANDONADOS EN UNA BARCA EN MEDIO DE LA NADA | Raft #1","Auron",4,"2026-01-13","2026-01-14",183092,13274,318,"83.75",20
"vlcljc9GSSQ","Aventurero - Yeison Jiménez  (Letra)","Big Star",4,"2026-01-12","2026-01-14",11564,99,7,"3.2",10
"nb20fak5Bmo","MI PROFESOR ME ACOSA 😨 | Historia Impactante en Brookhaven Roblox","Katy Roblox",4,"2026-01-13","2026-01-14",102971,5446,296,"34.77",20
"ygyv5ePM9Lk","Beéle - Si Te Pillara (Letra/Lyrics)","Latin Paradise",4,"2026-01-12","2026-01-14",113643,185,5,"3.08",10
"9to4xLOE6bM","NUNCA JUEGUES ESTE JUEGO DE GATITOS EN ROBLOX | JONDRES GC","Jondres Gc",4,"2026-01-13","2026-01-14",93276,6526,625,"26",24
"tfSy_GCnFWs","El Vuelo Eterno — Yeison Jiménez Q.E.P.D (Corrido Homenaje)","Leandro Antonio - Topic",4,"2026-01-11","2026-01-14",209003,5403,0,"4.07",10
"XZ56ddeQ9hk","Nos Encontramos a PIGZILLA En Minecraft","Xiaro Juega",4,"2026-01-13","2026-01-14",206725,5774,363,"24.68",20
"gU1dJE3NABU","Tainy, Anuel AA, Ozuna - Adicto (Letra)","Urban Heartbeat",4,"2026-01-13","2026-01-14",4875,54,0,"4.47",22
"paJF1iTGTi8","Sobreviví al MIND FLAYER en Minecraft...","DanoMC",4,"2026-01-13","2026-01-14",133443,3228,391,"20.78",20
"v93baxmq5UQ","Grupo Niche - Gotas De Lluvia (Letra/Lyrics)","Latin Rock Drive",4,"2026-01-10","2026-01-14",16215,8,0,"5.92",10
"kZ4GSp3l4cI","Sobrevivimos 99 Noches BAJO el OCÉANO en Roblox","Nacho Roblox",4,"2026-01-13","2026-01-14",153413,2421,126,"19",20
"l6bGXQMYMpk","Natalia Lafourcade - Hasta la Raíz (Letra/Lyrics)","Unique Sound",4,"2026-01-07","2026-01-14",100995,281,6,"3.7",10
"8It_xZ8dFq0","ɆⱠ ₵Ⱨ₳VØ ĐɆⱠ Ø₵ⱧØ","JuegaGerman",4,"2026-01-12","2026-01-14",1252329,73890,2806,"29.15",20
"tOBH3bh4tVg","Nanpa Básico - Estuve Ahí (Adelanto)","NanpaBasicoVEVO",4,"2026-01-13","2026-01-14",16617,1211,42,"0.4",10
"WM5vKrTV18A","ESPÍE a MrStiven DESPUES de VENDER SU CUENTA DE FREE FIRE !! - TheDonato","TheDonato",4,"2026-01-14","2026-01-14",83890,6931,200,"24.92",20
"HZ-f6-11miA","Dance se souber~ {TikTok} 2026🎶💜","Dj Danny Albuquerque",5,"2026-01-13","2026-01-14",112199,798,31,"8.2",10
"GMtQhGC38yI","Vingadores: Doutor Destino | Teaser Oficial 3 Dublado","Marvel Brasil",5,"2026-01-13","2026-01-14",316390,34977,1505,"1.07",24
"ahnEhYH7Q4E","MELHORES MOMENTOS: BRASIL 15 X 5 ITÁLIA | COPA DO MUNDO KINGS LEAGUE 2026 | QUARTAS DE FINAL","CazéTV",5,"2026-01-13","2026-01-14",197380,11724,168,"9.57",17
"b38vPWHCprQ","Ivete Sangalo | Vampirinha (Vídeo Oficial)","Ivete Sangalo",5,"2026-01-13","2026-01-14",64679,7582,760,"3.18",10
"iDfkwsB_Cfo","BOMBA! TEASER TRAILER DE VINGADORES DOOMSDAY - Wakanda e Quarteto Fantástico [análise completa]","Ei Nerd",5,"2026-01-13","2026-01-14",250506,26703,528,"10.5",24
"h03sjKY5GUE","EU COMETI UM CRIME AMBIENTAL PORQUE TAVA DEVENDO 100 MIL REAIS PRO AGIOTA!","Jazzghost",5,"2026-01-13","2026-01-14",730473,54834,4905,"23.8",20
"RzMEruHSdak","Larissa Pires | Resposta de Oração [Clipe Oficial]","Todah Music",5,"2026-01-13","2026-01-14",61887,5971,326,"6.17",10
"RnNyDWZ2z0k","VINGADORES DOOMSDAY TEASER OFICIAL PANTERA NEGRA E QUARTETO FANTÁSTICO!","Nerd Land",5,"2026-01-13","2026-01-14",25439,2691,111,"12.05",24
"JJoCC56IBQs","QUARTAS DE FINAL - BRASIL X ITALIA | KINGS WORLD CUP NATIONS -  !socio - Siga @Gaules","Gaules",5,"2026-01-13","2026-01-14",342344,19080,21,"197.77",20
"W7-MmHihCXo","Luísa Sonza, Toquinho - Consolação","Luísa Sonza",5,"2026-01-14","2026-01-14",9662,2781,313,"2.8",10
"UlOrKZlh5zo","VINGADORES DOOMSDAY: TRAILER 4 OFICIAL EXPLICADO!","Miguel Lokia",5,"2026-01-13","2026-01-14",16966,1862,70,"13.2",24
"ix4X2PMYeMk","ENTREI NA CONTA DO MEU IRMÃO ESCONDIDO… E QUASE VENDI O PET MAIS RARO DELE 😱📱","Canal Clash War",5,"2026-01-13","2026-01-14",262356,10778,2728,"18.2",20
"0hL_ig3nIaE","DALLY - SHEVCHENKO E ELLOCO / BIEL XCAMOSO / MANEIRINHO DO RECIFE / BALAKINHA (CLIPE OFICIAL 2026)","Shevchenko e Elloco",5,"2026-01-12","2026-01-14",65875,2969,86,"2.43",10
"AtQtPN07U5w","MONARCH: Legado De Monstros Temporada 2 Trailer Dublado (2026)","Boxoffice Trailers em Português",5,"2026-01-13","2026-01-14",24462,1600,123,"1.72",1
"S5anmqnf18g","ENTREI NO TOP GLOBAL DO TSUNAMI BRAINROT","Lucas Clash ON",5,"2026-01-13","2026-01-14",179193,5015,861,"16.57",20
"a3tb7WuSz6A","Medley 2026","MC IG - Topic",5,"2026-01-13","2026-01-14",52950,1519,20,"7.17",10
"Rrw5oqy4x7I","NOVO TRAILER de ONE PIECE! ANÁLISE COMPLETA","Gweek 2",5,"2026-01-13","2026-01-14",21997,3085,121,"16.12",22
"kKW0gQQN0Lo","🇧🇷 👑 Kings World Cup Nations 2026 👑 Quartas de Final | México vs França | Itália vs Brasil","Kings League Brazil",5,"2026-01-13","2026-01-14",269062,9742,11,"214.3",17
"VmmKWQUjMVI","Wilian Nascimento e Rose Nascimento - Teu Cenário Vai Mudar (Ao Vivo) (Clipe Oficial MK Music)","MK MUSIC",5,"2026-01-13","2026-01-14",23046,2002,181,"4",10
"ST2GlrUqnqA","ONE PIECE: A Série – Temporada 2 | Teaser oficial | Netflix","Netflix Brasil",5,"2026-01-12","2026-01-14",246230,22965,1814,"1.83",24
"Z5KqGFu0tBo","VIREI LÍDER DA MANSÃO DAS SEREIAS EM BROOKHAVEN ","Amy Scarlet",5,"2026-01-13","2026-01-14",110871,6378,1154,"15.07",20
"p0PNYWd0uo0","Amo Noite E Dia (Acústico)","Jorge & Mateus - Topic",5,"2026-01-13","2026-01-14",13625,281,8,"3.15",10
"WsYsNoNjbaw","Character Trailer - ""Columbina: To Where She Flies"" | Genshin Impact #GenshinImpact #Columbina","Genshin Impact",5,"2026-01-13","2026-01-14",908067,135010,7025,"3.8",20
"kfxXiC4_1zI","TRABALHANDO NA ZONA! - QUARANTINE ZONE: THE LAST CHECK - Parte 1","alanzoka",5,"2026-01-13","2026-01-14",235627,21086,463,"123.7",20
"z93dVBjHwXQ","Air Supply - Making Love Out Of Nothing At All (Lyrics)","Rock Chaos",5,"2026-01-12","2026-01-14",131696,504,7,"5.7",10
"nCOnEO_dqy8","Zero D.C. | Trailer Oficial Dublado","ingresso.com",5,"2026-01-13","2026-01-14",8372,845,68,"1.83",1
"2HlqeJVI6dk","PELA PRIMEIRA VEZ.. ENTREI PARA O TOP 1 GLOBAL DO ROUBE UM BRAINROT 🔥","xMarcelo",5,"2026-01-13","2026-01-14",113314,3782,690,"18.48",22
"3C6DHfveeKY","VAI TOMANDO POCK POCK - MC's Lele JP, Leozinho ZS, Meno K, Menor ZL, GH Original (DJ Gordinho da VF)","01 DO FUNK ",5,"2026-01-12","2026-01-14",17826,139,2,"5.62",10
"9AVtMOCn1yU","TUDO SOBRE A BAROQUE WORKS O VILÕES DA SEGUNDA TEMPORADA DE ONE PIECE LIVE ACTION-ANALISE DO TRAILER","Canal MangaQ",5,"2026-01-13","2026-01-14",15275,2531,132,"16.33",24
"zPOhy8tQrus","SERÁ QUE UM JOGO SOBRE FORMAS PODE SER ASSUSTADOR? (Save the Shapes)","Tex HS",5,"2026-01-13","2026-01-14",184215,3712,432,"20.62",20
"tTYCrchYFfs","SEMI NUA - MCs Meno K, Ryan SP, GP, Negão Original, Rick, Aaron Modesto, RN do Capão (Love Funk)","PEGA A VISÃO",5,"2026-01-12","2026-01-14",9126,184,5,"9.43",10
"vJK7Q1uHDjo","Avengers: Doomsday Teaser Trailer #4 (2026)","Rotten Tomatoes Trailers",5,"2026-01-13","2026-01-14",173407,3872,443,"1.25",1
"TWg0ChVBcWo","Sobrevivi na Cadeia Alimentar Das Cores!","ProbIems",5,"2026-01-13","2026-01-14",351743,8030,465,"25.17",20
"_z6pC0C2_oE","DJ Snake ft. Justin Bieber - Let Me Love You (Lyrics)","Celesty",5,"2026-01-09","2026-01-14",207010,511,4,"3.45",10
"VH0pFLcthgI","Monarch: Legacy of Monsters — Season 2 Official Teaser | Apple TV","Apple TV",5,"2026-01-13","2026-01-14",441144,21477,1534,"1.58",24
"VDWgY3fCFsU","SOBREVIVI 100 DIAS NO COGUMELO NO NOVO BIOMA EM 99 NOITES NA FLORESTA","Amy Scarletona",5,"2026-01-13","2026-01-14",53481,3195,578,"22.18",22
"5yrZab1iEXA","NOME PROIBIDO - O Rey na Vaquejada - Ao Vivo em Gurinhém - Rey Vaqueiro ​","Rey Vaqueiro",5,"2026-01-12","2026-01-14",61875,1115,25,"3.17",22
"d1GU-agNnnU","Caitlyn – Trailer de revelação de mecânica de jogo | 2XKO","2XKO Brasil",5,"2026-01-13","2026-01-14",10797,1196,142,"1.83",20
"4d0e2nv1C90","ABRINDO AS LUCKY BLOCKS MAIS RARAS de TODO O ROUBE UM BRAINROT!","PIZÃO",5,"2026-01-13","2026-01-14",75939,2189,238,"14.35",20
"UKxSLlHcqHY","Louvores e adoração 2026, Hinos Evangélicos ,Músicas Gospel Mais Tocadas 2026,Nova Hinos Evangélicos","Nova Hinos Evangélicos",5,"2026-01-12","2026-01-14",115293,1096,38,"129.73",10
"H_AK1-rN_I0","ONE PIECE NA NETFLIX FICOU INSANO?! REACT NOVO TRAILER SEGUNDA TEMPORADA!","Chapéus de Palha",5,"2026-01-13","2026-01-14",9879,1509,77,"24.23",24
"8S0JcaNksmE","This event is BS! #RandomBS","Brawl Stars",5,"2026-01-13","2026-01-14",3396138,102777,5619,"3.82",20
"HvUkTQ2GLZ8","Daniel & Samuel feat. Leandro Borges - CARPINTEIRO PREGADOR","Daniel & Samuel",5,"2026-01-12","2026-01-14",19396,1044,69,"5",10
"nZp2h7NEIw0","QUE ENCONTRO! VINGADORES DOOMSDAY: TRAILER QUARTETO FANTÁSTICO, NAMOR E WAKANDA EXPLICADO","omeleteve",5,"2026-01-13","2026-01-14",14476,1256,57,"17.85",24
"D8qv-Ag7Xe4","Quem é o IMPOSTOR entre nós? (Survival vs Criativo)","Geleia",5,"2026-01-13","2026-01-14",84309,5775,277,"38.82",20
"DLIZDuC5Xyk","ZÉ VAQUEIRO - CHEIRO DE CULPADO - MUSICA NOVA Ze vaqueiro - cheiro de culpado","Dodô Diplomata",5,"2026-01-12","2026-01-14",12067,143,8,"2.58",10
"T47cUhdOImM","VINGADORES: DOUTOR DESTINO - TEASER TRAILER 4 COMPLETO + REACT E PRIMEIRAS IMPRESSÕES","EntreMigas",5,"2026-01-13","2026-01-14",10168,1692,63,"7.33",24
"-UBG1NYVpPc","O DECK MAIS RAPIDO DO MUNDO NO CLASH ROYALE!!","Flakes Power",5,"2026-01-13","2026-01-14",92705,5781,261,"17.28",20
